pod_name,namespace,cpu_request,cpu_limit,memory_request,memory_limit,cpu_usage,memory_usage,node_name,pod_status,restart_count,uptime_seconds,deployment_strategy,scaling_policy,network_bandwidth_usage
pod_11976,default,0.9545459343611804,3.4177391922770606,3404.68793239149,4900.022733947873,1.734863584249732,6843.233521931118,node_9,Failed,5,86872,Recreate,Manual,777.59692203788
pod_11977,dev,0.4147613615726843,1.0209030082845871,4001.8595844167744,7214.982086191465,2.9499558647003017,3501.1190727335643,node_17,Pending,3,51735,RollingUpdate,Manual,469.78119954234455
pod_11978,prod,0.8262685419459675,3.176222663400561,3278.031271463948,2830.951132758963,3.388202770404375,5097.37850250122,node_18,Failed,4,48988,RollingUpdate,Auto,324.74928065101216
pod_11979,default,0.1635354781569029,1.4324531920893577,4063.2233560598397,5372.318034795891,0.12464347644708429,1496.5743269226086,node_2,Pending,1,39238,Recreate,Manual,952.1490404221706
pod_11980,prod,1.0800146973856233,1.9840660506273813,3603.491879395899,2597.327977484464,3.060893990790663,4617.238929871454,node_6,Unknown,8,73096,Recreate,Auto,762.9869602198787
pod_11981,kube-system,1.2172647509689898,1.057494228062487,3893.1356025002774,3471.594887060081,1.582826819223154,2411.1043823884092,node_4,Failed,7,48829,RollingUpdate,Manual,420.42186365459486
pod_11982,kube-system,0.9868371554181864,3.388419206308127,2711.011710089219,3086.6348738526062,1.5227451389314277,4137.284289141926,node_30,Unknown,0,31237,RollingUpdate,Manual,726.0022602106092
pod_11983,default,1.3925808133062167,1.4122901085831865,2925.522298247906,3369.3281065855626,2.6827417111787297,256.41157759040107,node_27,Running,9,659,RollingUpdate,Auto,771.1807287145314
pod_11984,dev,1.7228491811952937,3.857370995188973,2901.678750165856,5649.8837792639315,2.3675291720173814,5414.703254003859,node_5,Failed,7,9490,RollingUpdate,Auto,604.2441308923745
pod_11985,dev,1.258545832543268,2.1122405165327196,1501.0432402620047,7619.750457237934,3.728573372854424,1627.7691639433851,node_48,Failed,8,9992,RollingUpdate,Manual,525.5713374157286
pod_11986,prod,1.9476386410917454,1.2123643266066817,2939.6948706429275,6433.694314116153,2.2697392825838096,7298.078297855307,node_31,Running,0,15086,RollingUpdate,Auto,825.4900985070217
pod_11987,kube-system,1.1832323757239642,1.9514566948237935,3029.9238834428897,1041.2464215944801,2.3162548476713853,3572.127796397712,node_36,Running,3,63047,Recreate,Manual,486.9993312514117
pod_11988,default,1.2114701408663153,1.1887736607148505,1202.651328677525,7092.042381136613,3.0028028312063446,4751.937787664996,node_37,Running,6,35163,Recreate,Manual,506.16553849255496
pod_11989,kube-system,0.38640216573375397,3.571241971106633,2017.5401399377633,7802.261960482642,0.480979056710912,1152.6425729905523,node_48,Unknown,2,50248,RollingUpdate,Auto,594.953747420189
pod_11990,prod,0.4749788686969145,2.5795326500219167,1126.826521358479,7494.817454492007,1.46562503923003,3175.751267812244,node_1,Failed,7,72304,RollingUpdate,Manual,748.7670450565383
pod_11991,default,0.7649354273283322,1.200373255586584,3228.5742499218136,2229.0032010774485,0.5150802550357843,5914.7968599543,node_18,Succeeded,2,31821,Recreate,Manual,597.9894850031297
pod_11992,kube-system,1.5631232025860864,2.9796037412512026,1150.5939721462187,6773.682515617386,3.050021740670302,417.15729001048476,node_29,Succeeded,5,38319,Recreate,Manual,299.89863109891803
pod_11993,default,1.4264836617093062,2.4524389385017216,2902.35758147026,2334.480029793145,3.2754161204811423,5015.097132500945,node_0,Unknown,4,37123,Recreate,Manual,701.6795559169876
pod_11994,dev,0.9090022003443834,3.3679219149783055,2430.976226410078,4310.515902054811,1.128500778109275,8035.592955942451,node_18,Succeeded,5,61827,RollingUpdate,Manual,471.49300009692496
pod_11995,prod,1.540119560979997,1.6360403451594006,2600.4048544353823,2801.024240384294,0.39851022991781493,8150.649340531635,node_7,Succeeded,3,62235,RollingUpdate,Auto,434.95707133238705
pod_11996,kube-system,0.47121994195454087,0.9874441549053579,1870.8320858173129,688.714076910155,2.990044077941216,326.26759759700326,node_49,Failed,1,75041,RollingUpdate,Auto,388.71597616869013
pod_11997,default,0.4049650923486732,3.530669938784737,2644.772919974233,3867.5146208036213,0.0682932811122039,4247.6953287046435,node_13,Unknown,8,70712,Recreate,Manual,962.5159769302982
pod_11998,prod,1.7391262919045665,1.1145622328793607,3045.851976200849,1998.475801611838,2.3382586165100383,867.9259128393132,node_39,Succeeded,8,86032,RollingUpdate,Manual,639.070015406271
pod_11999,prod,0.7618959571433283,1.672310411404174,3660.2693921824,5284.404369722829,3.907811028547392,749.5565193158645,node_22,Pending,3,72635,RollingUpdate,Auto,716.740841059695
pod_12000,default,0.5797134631892666,2.0323443952859828,187.654887803873,5235.762800800701,3.1361956377369977,2593.9069320452936,node_13,Succeeded,1,35504,Recreate,Auto,704.0308220081532
pod_12001,default,1.8444363780846096,2.9966253851269684,3762.494578141657,2428.111836004802,0.6930131406774418,5569.196938535098,node_10,Failed,2,57583,Recreate,Manual,268.5563004261954
pod_12002,kube-system,0.49880279758613066,1.317036782120132,914.9742711504032,6419.277720720928,3.7523057498737917,3599.632026125105,node_37,Failed,4,54522,Recreate,Auto,879.9180519719916
pod_12003,dev,0.8440239535164304,1.3107100650176187,3438.093644294122,3829.3976042487707,3.6320330009175223,5010.688587497321,node_46,Unknown,2,54440,Recreate,Auto,248.1320773614235
pod_12004,dev,0.6137948640786645,3.4826071574275947,2279.3098426893953,4020.4714957562605,1.3680092209497872,6901.968776435636,node_24,Running,7,78217,Recreate,Manual,526.5723264867195
pod_12005,default,0.6974173139572213,3.8758171587666554,604.0276395369881,1948.390423146636,0.9830195488772926,2353.8903319015917,node_11,Failed,9,10988,RollingUpdate,Manual,571.5115912855505
pod_12006,kube-system,0.1849733507469269,1.6447140054140998,3365.4886579975146,7427.607638507686,0.06997604903454535,2224.905917781034,node_23,Succeeded,5,95568,Recreate,Manual,885.2375596365057
pod_12007,prod,1.396849434998831,1.7186644407017186,3279.8588952009427,8169.816116946804,3.2608130262084614,7254.654754779051,node_19,Succeeded,6,74650,Recreate,Auto,585.419866919075
pod_12008,prod,0.21788572141146376,1.1080839407924055,129.69822474637368,1606.3042992692588,2.2320130562452825,5577.469526726989,node_28,Failed,6,97332,Recreate,Auto,952.5301030943727
pod_12009,kube-system,0.6788207871477495,3.4980165517879374,3782.666161984317,5330.804235104719,2.6531718208270747,2318.1847414932818,node_18,Succeeded,1,41672,Recreate,Auto,516.1460281526204
pod_12010,default,0.24963015624184254,3.1848105642518423,2477.321770875587,2055.261153389386,1.3441548864025958,5659.777391430031,node_10,Running,8,47258,RollingUpdate,Auto,896.3942826513407
pod_12011,dev,1.1776103238448363,3.0935679572584815,769.9760683068446,1344.566519775606,1.218433901717038,1729.5099859498841,node_32,Pending,9,41988,Recreate,Auto,831.2648543497766
pod_12012,kube-system,1.417083148936398,1.880970977895068,2178.517309325114,5987.988454165471,1.1210089908153402,2060.897775548464,node_44,Unknown,9,66071,Recreate,Auto,914.7778455909161
pod_12013,dev,1.39271385317971,1.477758429108946,1561.3703844568706,6586.308475358894,0.09034264684381466,5033.272847951745,node_24,Succeeded,3,87594,RollingUpdate,Manual,155.6282433553462
pod_12014,kube-system,1.5876483394297667,1.589180722959104,3123.5470822226225,2407.205163908804,3.9386343873286607,1123.95446682681,node_22,Pending,0,83444,RollingUpdate,Auto,147.5895638281134
pod_12015,kube-system,1.0425314588687438,0.7255267470414729,2635.2762006486673,6117.624877443258,2.8057843678737973,3807.1801037756004,node_38,Unknown,4,93632,RollingUpdate,Auto,347.3291416809987
pod_12016,dev,1.9373324928485423,2.0465718551811065,2197.269122538876,7910.256645557695,2.3203085247799025,4591.55059698009,node_20,Unknown,8,89586,RollingUpdate,Auto,587.8345584579869
pod_12017,kube-system,1.4901170548202098,0.6545105450839237,1105.513558452142,5918.768754337556,0.1231536004446756,6669.691923311766,node_44,Failed,6,22184,RollingUpdate,Auto,194.2017933738417
pod_12018,dev,1.977818581817667,2.665335400825003,1584.9752273360452,6196.495106036634,1.970622965135592,7100.2725767151205,node_2,Succeeded,0,92521,RollingUpdate,Manual,886.1125577798781
pod_12019,prod,1.8199938034774361,1.4901081200544208,3870.346023582534,1588.4195077891823,2.279325251761334,3980.9166664375625,node_29,Failed,5,8713,Recreate,Manual,351.76769484788264
pod_12020,prod,0.37779098061975946,1.1682538872298855,1189.288775305534,1786.371051841306,1.9927240033099691,2726.3196963099463,node_8,Failed,1,79675,RollingUpdate,Manual,533.2872657833211
pod_12021,kube-system,0.8712250170642164,2.7610361776217007,3909.1626379614004,3599.174331097952,1.6573010874798926,6379.599782089441,node_45,Failed,4,87916,RollingUpdate,Manual,23.245559415221994
pod_12022,prod,0.4515784435342598,1.149260715380294,1448.1388952432337,5127.828111360897,0.9922915734355882,83.82878505198642,node_15,Failed,1,16481,RollingUpdate,Manual,950.9062507791818
pod_12023,default,0.7412884127364323,0.5366504946906556,476.99610911720055,4997.728972965209,1.701283402043909,6431.6969308029375,node_49,Succeeded,0,80830,RollingUpdate,Auto,812.1930690152918
pod_12024,kube-system,0.6701193886664804,3.4830906594729507,3578.601668802455,6082.711744467361,1.2861213626917047,3982.7361505267972,node_7,Unknown,7,46772,RollingUpdate,Auto,719.3977444381583
pod_12025,dev,1.3345911032653572,0.6965780114143463,1284.8713851726532,997.8102459017728,3.541627105219911,2802.5054326904983,node_30,Running,6,87836,RollingUpdate,Auto,438.0110111907145
pod_12026,dev,1.0106387625117714,2.851978033328567,419.0241364458556,4689.717511732695,0.09510651632875522,1434.7345521336229,node_16,Failed,8,98823,RollingUpdate,Auto,436.25472864811087
pod_12027,dev,0.802991727324961,3.7817285303045898,3163.973214197807,3242.8031154105843,1.325347278911527,1870.4228766071428,node_16,Unknown,3,81091,Recreate,Auto,246.74584657293153
pod_12028,default,1.2453166541120915,1.56183566218456,667.9661517636615,748.1576901726696,2.288331628710285,2545.7483081964074,node_38,Running,2,10767,Recreate,Auto,40.76542726042642
pod_12029,default,0.4997485127126693,1.576545879160415,2958.9660452250914,5746.749121545061,0.7541111839827295,527.075794886905,node_12,Failed,9,1367,RollingUpdate,Auto,829.1850168435951
pod_12030,kube-system,0.9019014781094309,3.2980120671504123,2279.133789498008,2632.685378532625,1.6650235054938185,932.1697859845417,node_44,Succeeded,9,88054,RollingUpdate,Auto,370.32174760337955
pod_12031,default,1.0428228583759307,3.738546937966596,3563.2875928861763,3134.4783987537007,2.3954548390887735,4734.47541496295,node_11,Succeeded,4,44765,RollingUpdate,Auto,519.1884006194565
pod_12032,kube-system,0.901656480735604,3.6125188331131004,4019.294223020243,3069.087199362466,2.0214254509303986,4353.6499317147745,node_49,Pending,3,47875,RollingUpdate,Manual,847.7268096311013
pod_12033,prod,1.9266280751517673,2.597263597303221,3626.5618174585006,2689.9021323255674,2.363402864081583,4204.307098346021,node_9,Succeeded,5,43290,Recreate,Manual,161.56297448275393
pod_12034,kube-system,1.9170117710249501,3.189060769902915,128.18581992206958,6197.657950083941,1.4369387374398581,5683.195844271639,node_18,Succeeded,0,77598,Recreate,Auto,153.674958671714
pod_12035,kube-system,0.5794173666278877,0.9986795071071829,3754.158280924181,2745.343248247585,1.1404275300153746,1934.8008027556452,node_36,Pending,4,26250,RollingUpdate,Manual,532.3986084281661
pod_12036,kube-system,1.0209017943832903,0.8349467381644464,3255.6380107795285,7212.9941494817285,1.033880850054815,1357.1454640771935,node_42,Succeeded,0,30064,RollingUpdate,Auto,771.8525385509221
pod_12037,default,1.3485428139251547,3.4774215736570167,2029.6468946290063,3031.4592399860485,0.04098704740913339,686.9078564474248,node_45,Failed,3,26045,Recreate,Manual,326.1253400505406
pod_12038,prod,1.822078651080363,1.950478921576621,1028.425551561477,3270.188870791788,2.6097393126796344,7355.257900410658,node_28,Succeeded,3,8780,RollingUpdate,Manual,833.580193550175
pod_12039,prod,1.5942481963150272,3.7983533056775114,2179.989434009432,1143.9243121987356,3.3218781997906777,4577.622118939224,node_24,Running,1,13702,RollingUpdate,Auto,774.3630624071301
pod_12040,default,0.4183184460467618,3.498567174429475,1660.8886974029094,1771.6330608231588,1.4229237435871869,114.89867493750899,node_16,Pending,9,21860,Recreate,Manual,827.3929304136801
pod_12041,dev,1.5342323249423693,3.9848931646275725,1878.4907004185923,5469.8751318715695,1.095942833305536,8024.511015973481,node_26,Running,5,3387,RollingUpdate,Manual,775.2078600490756
pod_12042,kube-system,1.4784559407860092,0.9796691878163273,2865.64862967019,1993.5344824915446,1.394940249566314,6482.898436666598,node_0,Running,1,964,RollingUpdate,Manual,611.8421105344429
pod_12043,kube-system,0.19334582397443667,1.452499473172629,3930.767272867182,965.8469215958137,2.3463345198319927,2499.3300000907857,node_18,Running,3,68670,RollingUpdate,Manual,583.2253032429276
pod_12044,default,1.6579838817115367,1.06217047321524,999.9102186071017,7590.299961746993,2.039725352784127,2140.6235422469163,node_0,Pending,0,60764,Recreate,Manual,368.4764474405673
pod_12045,dev,1.4401971682973405,3.540289868413919,1684.0283526541577,3641.380905094915,2.3190196155953324,1818.288958542088,node_25,Succeeded,6,31324,RollingUpdate,Auto,354.24541138820297
pod_12046,default,1.9949565968383378,1.0898413518879284,1491.374149908169,5075.532314742661,2.004364905862494,1582.6341187383541,node_5,Failed,7,77685,RollingUpdate,Manual,298.2523019204455
pod_12047,default,0.6035415494784282,3.289771008310145,1586.1911573666089,7357.107653518732,2.5134182481728073,7541.293314294965,node_11,Running,1,18445,Recreate,Auto,587.4419199434866
pod_12048,dev,0.5207315990104945,3.9531691564590035,568.6735807896125,6677.128187324636,2.070753465487121,3250.072899401145,node_1,Failed,9,47436,Recreate,Manual,43.63827195001091
pod_12049,kube-system,0.2886496274038425,0.7822615554478093,3934.061803081133,2685.509787318245,2.38657160971102,3478.1071351644987,node_22,Pending,9,27036,RollingUpdate,Auto,439.44604328522985
pod_12050,prod,0.34054436709343183,1.4884600389200608,2866.339550556456,948.5914215414076,2.472896955151488,4412.255928804909,node_28,Succeeded,7,75320,RollingUpdate,Auto,621.320817304433
pod_12051,dev,1.1102539145211685,1.995388485127275,300.0309980071729,512.6753631351185,3.760129176843544,5691.119511138186,node_10,Failed,5,11879,Recreate,Auto,599.3075693962135
pod_12052,default,1.6979237926053197,0.8481776834068955,1729.900526431651,3217.3487989224795,3.9930478776811023,355.1292258265703,node_21,Pending,3,37016,Recreate,Auto,304.49457197651384
pod_12053,kube-system,0.6952511153590336,2.8506590817879736,3978.09664275702,3151.0026321933587,1.323813875320178,4268.072825320714,node_41,Unknown,1,91121,RollingUpdate,Manual,491.7251006328304
pod_12054,dev,0.16078765831496514,0.9710954435847785,254.78221940502567,1831.3721034596738,1.8882415129208634,7872.356994558343,node_23,Running,3,30073,RollingUpdate,Manual,616.4671473031152
pod_12055,prod,1.128551418816556,1.8681473051768864,1343.4621913602064,4880.405856840097,3.9146393521514846,5549.836230276958,node_33,Running,1,85719,RollingUpdate,Manual,882.0371706178407
pod_12056,kube-system,0.3480187838883001,1.5047248034072898,190.52545889839035,3226.9495038741816,1.5193027438438982,5295.821460589957,node_17,Unknown,2,45341,Recreate,Auto,910.5982790947647
pod_12057,default,0.7720374557796141,3.335971597322623,2589.8424544179134,1649.6491765999685,2.689092888546882,6907.239741785836,node_43,Unknown,0,55650,RollingUpdate,Auto,136.6299962177332
pod_12058,default,0.3297684915959591,3.254699574920855,2747.6064103741273,5880.64227476808,3.115174857266048,6243.403319621088,node_40,Running,4,63759,RollingUpdate,Manual,700.528970876584
pod_12059,dev,1.0552047351051996,2.4472670418591793,1573.3232364056958,4450.267020066402,2.8395872927203234,6540.911382372671,node_43,Failed,6,95749,Recreate,Auto,641.0131994874365
pod_12060,dev,0.550172637112225,3.7580346071742032,1724.7583187878529,562.020050234857,0.7665475356086828,6698.890972800726,node_19,Succeeded,3,13488,RollingUpdate,Manual,158.5615204096492
pod_12061,kube-system,0.6116802753685202,0.7561515327992328,707.7536246121413,681.8388350325338,3.579184335890307,534.4789047083905,node_23,Failed,2,56250,RollingUpdate,Auto,429.9530117982506
pod_12062,default,1.2301082054914179,1.85434542094935,1362.7034758133227,7923.959132848611,3.4280446272609475,6302.063355680558,node_6,Succeeded,2,87326,Recreate,Manual,2.2596403452187497
pod_12063,prod,1.9735397003547286,2.3000049649475702,834.647823029231,7178.615972690612,1.8922892301788954,2254.33871768916,node_3,Pending,1,61268,RollingUpdate,Auto,420.7933068509716
